Date,Close,Open,RSV,ATR,MA7,MA14,MA21,Middle_Band,Upper_Band,Lower_Band,DIF,DEA,MACD
1991/5/15,832.54,832.36,0.5808325266213292,4.225714285714283,842.6642857142858,857.4250000000001,872.7376190476191,872.7376190476191,923.7521996155945,821.7230384796437,-27.252698,-26.220689,-2.064017
1991/5/16,830.06,830.06,0,4.084285714285711,839.1328571428572,853.47,868.5985714285716,868.5985714285716,918.6693501638583,818.5277926932849,-27.11065,-26.398681,-1.423938
1991/5/17,827.72,827.72,0,3.933571428571424,835.8785714285715,849.6657142857142,864.5671428571428,864.5671428571428,913.5000134259682,815.6342722883174,-26.877073,-26.494359,-0.765426
1991/5/18,825.2,825.37,0,3.798571428571425,832.8757142857143,845.9964285714286,860.6347619047618,860.6347619047618,908.2730732893933,812.9964505201303,-26.588804,-26.513248,-0.151112
1991/5/20,822.67,822.67,0,3.664285714285711,830.1228571428571,842.4614285714285,856.794761904762,856.794761904762,903.01215114757,810.5773726619541,-26.26177,-26.462953,0.402365
1991/5/21,820.15,820.15,0,3.529285714285712,827.6214285714285,839.0614285714285,853.047619047619,853.047619047619,897.7467091596368,808.3485289356013,-25.907293,-26.351821,0.889055
1991/5/22,817.63,817.63,0,3.3949999999999982,825.1385714285714,835.7957142857143,849.3938095238095,849.3938095238095,892.504411907619,806.2832071400001,-25.535355,-26.188528,1.306345
1991/5/23,813.59,814.16,0,3.377142857142847,822.4314285714285,832.5478571428572,845.7604761904762,845.7604761904762,887.4670224897169,804.0539298912355,-25.275228,-26.005868,1.461279
1991/5/24,809.56,809.56,0,3.359285714285712,819.5028571428572,829.3178571428572,842.147619047619,842.147619047619,882.6549805098491,801.6402575853888,-25.10487,-25.825668,1.441596
1991/5/25,805.52,805.52,0,3.3421428571428544,816.3314285714285,826.1050000000001,838.5542857142857,838.5542857142857,878.0841360075858,799.0244354209856,-25.007582,-25.662051,1.308938
1991/5/27,801.48,801.48,0,3.3249999999999966,812.9428571428572,822.9092857142857,834.9785714285714,834.9785714285714,873.773778661047,796.1833641960958,-24.968652,-25.523371,1.109438
1991/5/28,797.98,797.98,0,3.269285714285713,809.4157142857142,819.7692857142857,831.4461904761906,831.4461904761906,869.6731960309605,793.2191849214207,-24.932811,-25.405259,0.944897
1991/5/29,794.61,794.61,0,3.204285714285707,805.767142857143,816.6942857142858,827.9633333333334,827.9633333333334,865.7840569201684,790.1426097464984,-24.889427,-25.302093,0.825331
1991/5/30,791.23,791.23,0,3.1399999999999944,801.9957142857144,813.5671428571429,824.5290476190477,824.5290476190477,862.1047838411337,786.9533113969617,-24.841427,-25.20996,0.737066
1991/5/31,787.85,787.85,0,3.1921428571428527,798.3185714285715,810.375,821.1380952380953,821.1380952380953,858.6441123834211,783.6320780927695,-24.790356,-25.126039,0.671366
1991/6/1,784.48,784.48,0,3.2557142857142805,794.7357142857143,807.1192857142858,817.7904761904762,817.7904761904762,855.4132293844538,780.1677229964986,-24.736664,-25.048164,0.623
1991/6/3,781.1,781.1,0,3.3300000000000005,791.2471428571429,803.7892857142858,814.4857142857143,814.4857142857143,852.4230808952112,776.5483476762173,-24.682327,-24.974997,0.585338
1991/6/4,777.72,777.72,0,3.391428571428573,787.852857142857,800.3978571428571,811.2238095238096,811.2238095238096,849.6791969911512,772.7684220564679,-24.628106,-24.905618,0.555025
1991/6/5,774.35,774.35,0,3.451428571428567,784.4771428571429,796.9464285714286,808.0052380952382,808.0052380952382,847.1817981521774,768.8286780382989,-24.573795,-24.839254,0.530918
1991/6/6,771.26,771.26,0,3.492142857142856,781.1414285714285,793.4542857142858,804.8433333333332,804.8433333333332,844.629648621517,765.0570180451494,-24.497695,-24.770942,0.546493
1991/6/7,768.16,768.16,0,3.5335714285714306,777.8457142857143,789.9207142857142,801.6600000000001,801.6600000000001,841.9121685064785,761.4078314935217,-24.406191,-24.697992,0.583602
1991/6/8,758.74,765.36,4.3286219081272845,4.022857142857147,773.6871428571428,786.0028571428571,798.1457142857143,798.1457142857143,839.8391548906097,756.452273680819,-24.807819,-24.719957,-0.175724
1991/6/10,733.65,754.25,0,5.527142857142857,766.4257142857143,780.5807142857142,793.554761904762,793.554761904762,841.236849582038,745.8726742274861,-26.841256,-25.144217,-3.394079
1991/6/11,756.51,733.7,46.46889952153105,6.972857142857143,762.9128571428571,777.0799999999999,790.1638095238096,790.1638095238096,837.6252809229213,742.7023381246979,-26.304932,-25.37636,-1.857144
1991/6/12,753.06,755.26,42.62328626969495,7.170000000000008,759.3900000000001,773.6214285714285,786.7285714285714,786.7285714285714,833.8201602517893,739.6369826053535,-25.860178,-25.473124,-0.774108
1991/6/13,745.92,751.07,30.094526269509647,7.430000000000007,755.3285714285714,769.9028571428571,783.0738095238095,783.0738095238095,830.1789193148009,735.9686997328181,-25.786593,-25.535817,-0.501551
1991/6/14,735.67,743.2,8.167141500474692,8.026428571428571,750.2442857142858,765.6928571428571,779.0509523809524,779.0509523809524,827.0706332584765,731.0312715034282,-26.252741,-25.679202,-1.147077
1991/6/15,728.36,732.78,3.3130493576741653,8.412142857142856,744.5585714285714,761.2021428571428,774.8,774.8,824.2976582008557,725.3023417991442,-26.901913,-25.923744,-1.956338
1991/6/17,721,716.99,11.052433044134318,9.115,739.1671428571428,756.4271428571428,770.3909523809523,770.3909523809523,821.8703315433675,718.9115732185371,-27.691072,-26.27721,-2.827725
1991/6/18,721.21,717.13,12.086818000796589,9.270000000000007,737.39,751.9078571428571,766.1838095238096,766.1838095238096,818.673756069995,713.6938629776242,-27.97704,-26.617176,-2.719728
1991/6/19,717.33,717.71,5.084745762711986,9.420714285714293,731.7928571428572,747.3528571428571,761.9842857142858,761.9842857142858,815.3804659344627,708.5881054941088,-28.191777,-26.932096,-2.519362
1991/6/20,710.12,714.18,5.054294175715804,9.877142857142871,725.6585714285713,742.5242857142857,757.6338095238095,757.6338095238095,812.3179872701178,702.9496317775013,-28.613901,-27.268457,-2.690889
1991/6/21,704.41,706.97,1.3748854262144803,10.09785714285716,719.7285714285714,737.5285714285714,753.1780952380952,753.1780952380952,809.1837664828837,697.1724239933068,-29.07404,-27.629574,-2.888932
1991/6/22,698.33,700.89,2.0430906389302046,10.390000000000011,714.3942857142857,732.3192857142857,748.5933333333332,748.5933333333332,805.9802206215628,691.2064460451037,-29.588233,-28.021306,-3.133856
1991/6/24,689.79,694.2,4.659050339164601,10.965000000000016,708.8842857142857,726.7214285714286,743.7628571428571,743.7628571428571,802.98735999341,684.5383542923042,-30.335157,-28.484076,-3.702163
1991/6/25,690.09,685.3,10.462287104623027,10.660000000000016,704.4685714285714,721.8178571428572,739.1076190476191,739.1076190476191,798.970798100491,679.2444399947472,-30.550723,-28.897405,-3.306635
1991/6/26,693.96,686.21,26.4651773981604,9.681428571428585,700.5757142857143,718.9828571428571,734.7971428571428,734.7971428571428,793.7743989907835,675.8198867235021,-30.062739,-29.130472,-1.864533
1991/6/27,694.9,690.66,28.935611038107677,8.646428571428592,697.3714285714286,714.5821428571428,730.6923809523809,730.6923809523809,787.8992575725216,673.4855043322401,-29.262834,-29.156944,-0.211779
1991/6/28,691.41,691.45,20.064034151547432,8.758571428571445,694.6985714285714,710.1785714285714,726.582380952381,726.582380952381,781.7340292648238,671.4307326399381,-28.581053,-29.041766,0.921427
1991/6/29,690.48,689.11,21.756355232750213,8.764285714285725,692.7085714285714,706.2185714285715,722.5885714285714,722.5885714285714,774.9903602690742,670.1867825880686,-27.795372,-28.792487,1.994231
1991/7/1,684.01,685.65,11.990950226244165,8.616428571428587,690.6628571428571,702.5285714285716,718.4338095238096,718.4338095238096,768.0452903152175,668.8223287324017,-27.379179,-28.509825,2.261293
1991/7/2,670.15,680.4,12.7511384945084,9.319285714285732,687.8571428571429,698.3707142857144,713.7666666666667,713.7666666666667,763.109663652859,664.4236696804743,-27.846729,-28.377206,1.060954
1991/7/3,669.06,666.81,22.255680262797636,9.16214285714288,684.8528571428571,694.6607142857143,709.4961904761905,709.4961904761905,761.1412072633676,657.8511736890133,-27.982654,-28.298296,0.631284
1991/7/4,661.61,665.85,3.2127429805616954,9.383571428571445,680.2314285714285,690.4035714285716,706.0657142857143,706.0657142857143,756.4798009867068,655.6516275847218,-28.364558,-28.311548,-0.10602
1991/7/5,652.38,659.38,8.448415922014556,9.947857142857158,674.1571428571427,685.7642857142856,701.1071428571429,701.1071428571429,750.8041246462599,651.4101610680259,-29.076825,-28.464604,-1.224443
1991/7/6,643.19,647.8,7.151411462788812,10.205000000000009,667.2685714285715,680.9835714285715,695.8752380952382,695.8752380952382,746.1718769282178,645.5785992622585,-30.036614,-28.779006,-2.515217
1991/7/8,628.45,640.79,7.442258340461974,11.169285714285722,658.407142857143,675.5578571428572,690.2814285714286,690.2814285714286,744.3135334916121,636.249323651245,-31.622129,-29.34763,-4.548997
1991/7/9,611.99,620.78,10.139345190891637,12.47142857142859,648.1185714285714,669.3907142857144,684.3919047619048,684.3919047619048,744.8145551942023,623.9692543296073,-33.817023,-30.241509,-7.151029
1991/7/10,614.92,609.63,14.069161534817606,12.357142857142874,640.2285714285715,664.0428571428572,678.99,678.99,743.5515011483375,614.4284988516625,-34.917559,-31.176719,-7.481679
1991/7/11,608.27,612.62,6.513075965130777,12.615714285714303,631.5442857142858,658.1985714285713,673.6219047619047,673.6219047619047,741.5312052256421,605.7126042981673,-35.912365,-32.123848,-7.577034
1991/7/12,603.02,605.55,5.691613079764628,12.47428571428573,623.1742857142857,651.7028571428572,667.9938095238094,667.9938095238094,738.7526441516862,597.2349748959326,-36.701317,-33.039342,-7.32395
1991/7/13,602.69,600.75,5.576587070471817,12.092857142857156,616.0757142857143,645.1164285714286,662.5347619047619,662.5347619047619,735.3217660874814,589.7477577220425,-36.927518,-33.816977,-6.221082
1991/7/15,594.38,600.47,5.1109520400859685,12.34357142857145,609.1028571428571,638.1857142857143,657.0233333333333,657.0233333333333,732.3162748911019,581.7303917755647,-37.346821,-34.522946,-5.64775
1991/7/16,584.85,591.97,4.687971058185125,12.730714285714312,602.8742857142857,630.6407142857142,651.33,651.33,729.8009110032802,572.8590889967198,-38.009958,-35.220348,-5.579219
1991/7/17,576.75,580.06,6.140223544781563,12.922142857142887,597.84,622.9792857142858,645.5404761904762,645.5404761904762,727.8260036255219,563.2549487554304,-38.742501,-35.924779,-5.635444
1991/7/18,608.91,574.99,75.40406133443844,14.465714285714316,596.9814285714285,618.6050000000001,641.6890476190476,641.6890476190476,722.2531346684631,561.1249605696322,-36.309451,-36.001713,-0.615475
1991/7/19,616.73,609.39,65.30280649926145,16.105000000000025,598.1899999999999,614.8671428571428,638.1957142857142,638.1957142857142,715.0399106902129,561.3515178812155,-33.365615,-35.474494,4.217758
1991/7/20,602.9,611.18,44.87444608567205,17.07928571428574,598.1728571428572,610.6735714285714,633.8595238095238,633.8595238095238,706.6144476436247,561.104599975423,-31.782203,-34.736035,5.907665
1991/7/22,601.76,603.6,43.19054652880353,16.97928571428574,598.04,607.0578571428571,629.4242857142857,629.4242857142857,697.3442279063178,561.5043435222536,-30.270388,-33.842906,7.145035
1991/7/23,601.9,598.45,43.39734121122596,16.802857142857174,599.1142857142858,604.1085714285715,625.1619047619048,625.1619047619048,686.7218180343082,563.6019914895014,-28.729788,-32.820282,8.180988
1991/7/24,598.81,598.47,38.83308714918751,15.89500000000003,601.1085714285715,601.9914285714285,620.7966666666666,620.7966666666666,675.6890422852641,565.9042910480691,-27.441856,-31.744597,8.605482
1991/7/25,594.61,596.7,32.62924667651406,14.634285714285738,603.66,600.75,616.5395238095238,616.5395238095238,666.3808154629791,566.6982321560685,-26.455108,-30.686699,8.463183
1991/7/26,586.01,591.05,19.926144756277694,14.667142857142876,600.3885714285715,598.6850000000001,612.5328571428571,612.5328571428571,656.5024266558564,568.5632876298578,-26.066571,-29.762674,7.392205
1991/7/27,585.45,583.89,17.78745121585113,14.277857142857158,595.92,597.0550000000001,608.5514285714286,608.5514285714286,646.3533267554667,570.7495303873905,-25.50978,-28.912095,6.80463
1991/7/29,579.73,583.37,7.747445478115048,14.37714285714288,592.61,595.3914285714285,604.6523809523809,604.6523809523809,637.252126124142,572.0526357806198,-25.239134,-28.177503,5.876738
1991/7/30,577.15,577.29,16.923807263232842,14.752857142857165,589.0942857142857,593.5671428571428,601.07,601.07,629.3021454709938,572.8378545290063,-24.945275,-27.531057,5.171563
1991/7/31,578.42,572.86,22.210470650449405,14.392142857142874,585.74,592.4271428571428,597.9857142857143,597.9857142857143,623.9957867273987,571.9756418440298,-24.329457,-26.890737,5.122559
1991/8/1,579.32,574.82,25.977653631285058,13.946428571428587,582.9557142857142,592.032142857143,595.6461904761906,595.6461904761906,621.653816807116,569.6385641452651,-23.497925,-26.212175,5.428499
1991/8/2,577.96,576.39,26.40505487196555,13.41785714285716,580.5771428571428,592.1185714285714,594.0257142857142,594.0257142857142,619.2635170927524,568.787911478676,-22.687148,-25.507169,5.640044
1991/8/3,579.11,577.16,32.47588424437309,10.876428571428587,579.5914285714285,589.99,592.3204761904761,592.3204761904761,617.2060358163992,567.4349165645531,-21.701642,-24.746064,6.088844
1991/8/5,578.18,578.71,36.154186973858884,8.737857142857154,578.5528571428571,587.2364285714285,590.8876190476191,590.8876190476191,615.8365605081428,565.9386775870953,-20.756398,-23.948131,6.383466
1991/8/6,576.83,575.97,39.115450890293346,7.51500000000001,578.1385714285715,585.3742857142857,589.6404761904762,589.6404761904762,614.5620167359268,564.7189356450256,-19.886974,-23.135899,6.49785
1991/8/7,576.33,575.48,42.15096860387473,6.875000000000008,578.0214285714286,583.5578571428571,588.3852380952382,588.3852380952382,613.7872947670619,562.9831814234144,-19.019056,-22.312531,6.58695
1991/8/8,574.52,575.75,42.57332071901588,6.297142857142863,577.4642857142857,581.6021428571429,587.4395238095237,587.4395238095237,613.5293491302078,561.3496984888396,-18.266709,-21.503366,6.473315
1991/8/9,572.8,574.12,26.0910815939277,6.147857142857155,576.5328571428572,579.7442857142858,586.8657142857143,586.8657142857143,613.3570938369375,560.3743347344911,-17.606304,-20.723954,6.235301
1991/8/10,575.12,570.97,48.102466793169,5.9135714285714425,576.1271428571429,578.3521428571429,586.7880952380953,586.7880952380953,611.7622786239466,561.8139118522439,-16.703179,-19.919799,6.433239
1991/8/12,572.79,573.74,27.90224032586553,5.4921428571428725,575.2242857142858,577.4078571428571,585.0680952380952,585.0680952380952,605.9351475858725,564.2010428903179,-15.991122,-19.134064,6.285882
1991/8/13,571.4,571.71,13.747454175152912,5.298571428571441,574.2557142857142,576.4042857142857,582.9095238095239,582.9095238095239,602.3100305853421,563.5090170337056,-15.361891,-18.379629,6.035476
1991/8/14,570.54,570.54,10.875842155919123,4.756428571428581,573.3571428571429,575.7478571428571,581.3685714285714,581.3685714285714,598.986286078161,563.7508567789818,-14.762444,-17.656192,5.787497
1991/8/15,568.71,570.14,11.149825783972862,4.395714285714299,572.2685714285715,575.145,579.7947619047619,579.7947619047619,594.9449941072783,564.6445297022456,-14.270541,-16.979062,5.417042
1991/8/16,570.96,568.98,35.78528827037815,4.252857142857157,571.76,574.6121428571429,578.3214285714286,578.3214285714286,590.5162922011732,566.1265649416839,-13.543033,-16.291856,5.497647
1991/8/17,447.21,437.69,10.445479185488892,13.708571428571446,553.8185714285713,565.1757142857143,571.1023809523809,571.1023809523809,629.5794469382572,512.6253149665047,-22.690506,-17.571586,-10.23784
1991/8/19,458.02,450.14,18.066139970635508,14.273571428571444,537.0899999999999,556.6085714285715,564.5980952380952,564.5980952380952,640.946860333411,488.2493301427794,-28.736412,-19.804551,-17.863722
1991/8/20,449.1,456.72,11.837134462012045,14.75428571428573,519.42,547.3221428571428,558.0785714285715,558.0785714285715,649.1215072798601,467.03563557728296,-33.85732,-22.615105,-22.48443
1991/8/21,445.99,448.14,9.70280334434062,15.164285714285736,501.5042857142857,537.88,551.437619047619,551.437619047619,654.2471572289253,448.62808086631276,-37.731679,-25.63842,-24.186519
1991/8/22,437.26,443.66,3.6069298494745703,15.646428571428592,482.4642857142857,527.9107142857143,544.6533333333334,544.6533333333334,658.1691238926942,431.13754277397265,-41.033566,-28.717449,-24.632234
1991/8/23,435.63,434.5,6.631679389312989,16.314285714285738,463.4528571428571,517.8607142857143,537.9142857142857,537.9142857142857,659.7166667989576,416.1119046296138,-43.282924,-31.630544,-23.30476
1991/8/24,444.14,442.73,12.468384715291544,17.092142857142875,445.33571428571435,508.54785714285714,531.52,531.52,658.0843924315993,404.95560756840064,-43.873128,-34.079061,-19.588135
1991/8/26,441.41,443.05,10.602228450338396,17.225000000000012,444.50714285714287,499.16285714285715,524.952857142857,524.952857142857,655.1076032398778,394.7981110458364,-44.053338,-36.073916,-15.958844
1991/8/27,437.08,439.6,33.42301943198802,17.382142857142867,441.5157142857143,489.30285714285714,518.2442857142858,518.2442857142858,650.8246538569451,385.6639175716263,-44.037909,-37.666715,-12.742388
1991/8/28,436.05,437.35,30.343796711509775,17.567142857142866,439.65142857142854,479.5357142857143,511.4319047619048,511.4319047619048,645.0313540950001,377.83245542880945,-43.606129,-38.854598,-9.503063
1991/8/29,435.37,432.32,29.705144291091685,17.826428571428583,438.13428571428574,469.81928571428574,504.6314285714285,504.6314285714285,637.8867027476897,371.3761543951673,-42.825149,-39.648708,-6.352883
1991/8/30,433.77,432.65,34.277003484320524,17.885000000000012,437.63571428571424,460.05000000000007,497.8190476190476,497.8190476190476,629.3531735532106,366.2849216848845,-41.85287,-40.08954,-3.526659
1991/8/31,432.92,431.92,32.098765432098936,17.89714285714286,437.24857142857144,450.3507142857143,490.98999999999995,490.98999999999995,619.4590682042347,362.5209317957653,-40.681963,-40.208025,-0.947876
1991/9/2,431.79,431.03,27.19817767653772,18.059285714285718,435.4842857142857,440.40999999999997,484.1933333333334,484.1933333333334,608.1926104280051,360.1940562386617,-39.391116,-40.044643,1.307054
1991/9/3,429.33,430.07,17.272319425751334,8.655714285714286,433.75857142857143,439.1328571428572,477.3614285714286,477.3614285714286,594.7209232919404,360.00193385091677,-38.127107,-39.661136,3.068058
1991/9/4,425.99,427.41,16.69634906500447,8.244999999999996,432.17428571428576,436.84499999999997,470.26000000000005,470.26000000000005,579.2677214599772,361.25227854002287,-36.968728,-39.122654,4.307853
1991/9/5,419.58,423.2,19.822812846068654,8.273571428571428,429.82142857142856,434.7364285714286,462.9642857142857,462.9642857142857,561.4505471927339,364.47802423583755,-36.151209,-38.528365,4.754313
1991/9/6,402.5,414.52,11.80640430212659,9.14071428571428,425.1257142857143,431.63,454.9214285714286,454.9214285714286,540.6654813589098,369.1773757839474,-36.46123,-38.114938,3.307416
1991/9/7,405.75,401.35,23.190954773869386,9.033571428571426,421.1228571428572,429.37928571428574,447.0742857142857,447.0742857142857,513.8500682374452,380.29850319112626,-36.029352,-37.697821,3.336937
1991/9/9,409.76,401.57,34.14130995358432,8.819285714285712,417.8142857142857,427.5314285714286,439.5052380952381,439.5052380952381,468.39676070912503,410.61371548135116,-34.96051,-37.150359,4.379698
1991/9/10,410.44,407.04,37.269076305220906,8.50642857142857,414.7642857142857,425.1242857142857,431.8614285714286,431.8614285714286,461.5949265333908,402.1279306094664,-33.670442,-36.454375,5.567867
1991/9/11,417.53,407.98,57.815079801871136,8.795714285714284,413.0785714285715,423.4185714285714,430.4480952380952,430.4480952380952,457.8875401266286,403.00865034956183,-31.710412,-35.505583,7.590341
1991/9/12,419.04,416.57,62.39955666389587,8.724285714285713,412.0857142857143,422.13,428.5919047619048,428.5919047619048,454.67103396518525,402.51277555862436,-29.692949,-34.343056,9.300215
1991/9/13,418.51,417.66,67.18606782768101,8.683571428571428,411.93285714285713,420.8771428571428,427.1352380952381,427.1352380952381,451.9944711570696,402.2760050334066,-27.816213,-33.037687,10.44295
1991/9/14,416.84,415.77,72.96229802513456,8.657142857142857,413.9814285714286,419.55357142857144,425.7471428571428,425.7471428571428,450.36866897601817,401.12561673826747,-26.162061,-31.662562,11.001002
1991/9/16,413.86,414.03,73.4745762711865,8.88071428571428,415.14,418.1314285714285,424.6328571428571,424.6328571428571,449.23245500010376,400.0332592856105,-24.805651,-30.29118,10.971058
1991/9/17,412.51,410.99,67.75423728813557,8.854999999999999,415.53285714285715,416.67357142857145,423.53190476190474,423.53190476190474,446.7292015872122,400.3346079365973,-23.567943,-28.946532,10.757179
1991/9/18,410.99,409.97,53.74873353596762,8.681428571428569,415.6114285714286,415.18785714285707,421.9533333333334,421.9533333333334,443.8850872651953,400.02157940147146,-22.450902,-27.647406,10.393009
1991/9/19,408.18,410.21,28.92857142857149,8.609285714285713,414.2757142857143,413.6771428571428,420.3709523809524,420.3709523809524,441.6344971416668,399.107407620238,-21.544036,-26.426732,9.765392
1991/9/20,407.54,406.91,15.000000000000172,8.376428571428571,412.6328571428571,412.3592857142857,418.9642857142857,418.9642857142857,439.37160844545434,398.5569629831171,-20.639067,-25.269199,9.260265
1991/9/21,408.13,406.75,20.1731025299599,7.7928571428571365,411.15000000000003,411.5414285714286,417.6347619047619,417.6347619047619,436.789375585664,398.48014822385977,-19.647777,-24.144915,8.994276
1991/9/23,408.43,406.77,23.07692307692305,6.3771428571428554,409.9485714285714,411.96500000000003,416.35190476190473,416.35190476190473,434.06366820352673,398.64014132028274,-18.623287,-23.040589,8.834604
1991/9/24,406.96,407.38,15.08515815085125,5.847857142857139,408.9628571428571,412.0514285714286,415.0752380952381,415.0752380952381,431.1336762444147,399.0167999460615,-17.725658,-21.977603,8.50389
1991/9/25,409.03,405.78,39.08582089552227,5.687142857142858,408.46571428571434,411.9992857142857,413.9376190476191,413.9376190476191,427.82092898215217,400.054309113086,-16.655257,-20.913134,8.515753
1991/9/26,410.32,407.03,60.68660022148394,5.344285714285713,408.36999999999995,411.99071428571426,412.91523809523807,412.91523809523807,424.5201399180566,401.31033627241953,-15.523915,-19.83529,8.62275
1991/9/27,413.78,410.34,80.39568345323735,5.063571428571428,409.17,411.72285714285715,412.1747619047619,412.1747619047619,421.82116379744474,402.5283600120791,-14.184613,-18.705155,9.041083
1991/9/28,415.48,414.39,86.08414239482227,5.037142857142856,410.30428571428575,411.46857142857147,411.6742857142857,411.6742857142857,420.75386812999056,402.59470329858084,-12.838042,-17.531732,9.38738
1991/9/29,417.37,415.25,95.06828528072855,4.909285714285711,411.6242857142857,411.38714285714286,411.56904761904764,411.56904761904764,420.036421225482,403.1016740126133,-11.485965,-16.322579,9.673228
1991/10/3,442.05,417.56,78.15584961142622,7.08642857142857,416.4271428571429,413.1878571428571,413.45238095238096,413.45238095238096,428.9237805420954,397.9809813626665,-8.326976,-14.723458,12.792964
1991/10/4,438.35,445.18,70.38437303087595,7.5414285714285745,420.9114285714286,414.9371428571429,415.00476190476195,415.00476190476195,433.8131990932988,396.1963247162251,-6.052247,-12.989216,13.873938
1991/10/5,442.25,437.56,78.57592942659109,8.100714285714288,425.65714285714284,417.06142857142856,416.5519047619048,416.5519047619048,438.7212803911578,394.38252913265177,-3.889969,-11.169367,14.558795
1991/10/7,491.26,445.51,98.57419869966921,11.357142857142858,437.21999999999997,422.795,420.4004761904762,420.4004761904762,460.39523868970656,380.4057136912458,1.758083,-8.583877,20.683919
1991/10/8,586.49,523.29,89.78647155442737,19.187857142857144,461.89285714285717,435.5314285714286,428.4461904761905,428.4461904761905,512.7162421646779,344.17613878770317,13.759855,-4.115131,35.74997
1991/10/9,712.85,593.66,96.60639954243591,28.70285714285714,504.3742857142857,457.3392857142857,442.4371428571429,442.4371428571429,594.5520461409892,290.3222395732965,33.086145,3.325125,59.522041
1991/10/10,641.41,717.04,63.17991631799163,39.60357142857142,536.38,474.0021428571428,453.0514285714286,453.0514285714286,628.2421824250231,277.86067471783406,42.151858,11.090471,62.122773
1991/10/11,667.99,634.4,70.35049378959309,49.19071428571427,568.6571428571428,492.5421428571429,465.01095238095246,465.01095238095246,663.0536530689371,266.96825169296784,50.894603,19.051298,63.686611
1991/10/12,687.2,668.66,75.46438333240366,51.108571428571416,604.2071428571428,512.5592857142857,478.02714285714285,478.02714285714285,696.9879209935625,259.0663647207232,58.696759,26.98039,63.432738
1991/10/14,692,691.93,75.71395199439351,52.39571428571428,639.8857142857142,532.7714285714286,491.33619047619044,491.33619047619044,726.7458593984892,255.92652155389166,64.523555,34.489023,60.069065
1991/10/15,656.81,692.89,65.40799625906008,55.61142857142856,663.5357142857143,550.3778571428571,503.0419047619048,503.0419047619048,745.2302922882942,260.85351723551537,65.546219,40.700462,49.691514
1991/10/16,648.78,659.2,61.76835354971415,57.04428571428571,672.4342857142857,567.1635714285715,514.4990476190476,514.4990476190476,759.676948494913,269.3211467431822,64.959916,45.552353,38.815126
1991/10/17,672.13,646.93,59.30007504838647,58.82857142857142,666.6171428571428,585.4957142857144,527.0985714285714,527.0985714285714,775.3588714194879,278.83827143765495,65.622956,49.566473,32.112965
1991/10/18,675.86,673.64,57.79430514237146,60.52428571428572,671.5385714285715,603.9592857142858,539.847619047619,539.847619047619,788.6543733369687,291.0408647582693,65.692141,52.791607,25.801069
